date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:01:23	1167/1167	---M--	200	added ('OK')	image/jpeg	etag:%2248f-5264ebd45c6c7%22	http://www.markusbrunner.de/fileadmin/templates/default/images/bg_footer.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/bg_footer.jpg	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:23	1394/1394	---M--	200	added ('OK')	image/png	etag:%22572-5264ebd46d06a%22	http://www.markusbrunner.de/fileadmin/templates/default/images/icons.png	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/icons.png	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:23	41/41	---M--	200	added ('OK')	image/gif	etag:%2229-5264ebd48476d%22	http://www.markusbrunner.de/fileadmin/templates/default/images/list-style-image-ul.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/list-style-image-ul.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:24	61/61	---M--	200	added ('OK')	image/gif	etag:%223d-5264ebd48188c%22	http://www.markusbrunner.de/fileadmin/templates/default/images/icon_prev.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/icon_prev.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:24	75/75	---M--	200	added ('OK')	image/gif	etag:%224b-5264ebd48c46e%22	http://www.markusbrunner.de/fileadmin/templates/default/images/icon_prev_hover.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/icon_prev_hover.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:24	62/62	---M--	200	added ('OK')	image/gif	etag:%223e-5264ebd465368%22	http://www.markusbrunner.de/fileadmin/templates/default/images/icon_next.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/icon_next.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:24	78/78	---M--	200	added ('OK')	image/gif	etag:%224e-5264ebd48f34e%22	http://www.markusbrunner.de/fileadmin/templates/default/images/icon_next_hover.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/icon_next_hover.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:25	659/659	---M--	200	added ('OK')	image/gif	etag:%22293-5264ebd4931cf%22	http://www.markusbrunner.de/fileadmin/templates/default/images/icon_image_click.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/icon_image_click.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:25	100648/100648	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218928-5264ebd524a03%22	http://www.markusbrunner.de/fileadmin/templates/default/fonts/yanonekaffeesatz-regular-webfont.eot	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/fonts/yanonekaffeesatz-regular-webfont.eot	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:25	658/658	---M--	200	added ('OK')	image/gif	etag:%22292-5264ebd45d667%22	http://www.markusbrunner.de/fileadmin/templates/default/images/icon_image_click_hover.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/icon_image_click_hover.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:25	87/87	---M--	200	added ('OK')	image/gif	etag:%2257-5264ebd4672a9%22	http://www.markusbrunner.de/fileadmin/templates/default/images/icon_image_teaser.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/icon_image_teaser.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:25	96/96	---M--	200	added ('OK')	image/gif	etag:%2260-5264ebd437502%22	http://www.markusbrunner.de/fileadmin/templates/default/images/icon_image_teaser_hover.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/icon_image_teaser_hover.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:26	745/745	---M--	200	added ('OK')	image/png	etag:%222e9-5264ec2645dfe%22	http://www.markusbrunner.de/fileadmin/templates/default/images/feeds/rss_16px_mbdesign.png	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/feeds/rss_16px_mbdesign.png	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:26	80/80	---M--	200	added ('OK')	image/gif	etag:%2250-5264ebd465368%22	http://www.markusbrunner.de/fileadmin/templates/default/images/songlist_download.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/songlist_download.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:26	83/83	---M--	200	added ('OK')	image/gif	etag:%2253-5264ebd47e9ac%22	http://www.markusbrunner.de/fileadmin/templates/default/images/songlist_video.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/songlist_video.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:26	209/209	---M--	200	added ('OK')	image/gif	etag:%22d1-5264ebd4691e9%22	http://www.markusbrunner.de/fileadmin/templates/default/images/songlist_tabulature.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/songlist_tabulature.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:26	85/85	---M--	200	added ('OK')	image/gif	etag:%2255-5264ebd424c20%22	http://www.markusbrunner.de/fileadmin/templates/default/images/songlist_lyrics.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/songlist_lyrics.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:27	91/91	---M--	200	added ('OK')	image/gif	etag:%225b-5264ebd43d2c3%22	http://www.markusbrunner.de/fileadmin/templates/default/images/icon_arrow_down.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/icon_arrow_down.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:27	90/90	---M--	200	added ('OK')	image/gif	etag:%225a-5264ebd4960af%22	http://www.markusbrunner.de/fileadmin/templates/default/images/icon_arrow_up.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/icon_arrow_up.gif	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:27	223/223	---M--	200	added ('OK')	image/png	etag:%22df-5264ec267d8a6%22	http://www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-first.png	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-first.png	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:27	191/191	---M--	200	added ('OK')	image/png	etag:%22bf-5264ec2678a85%22	http://www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-previous.png	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-previous.png	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:27	100424/100424	---M--	200	added ('OK')	application/font-sfnt	etag:%2218848-5264ebd555749%22	http://www.markusbrunner.de/fileadmin/templates/default/fonts/yanonekaffeesatz-regular-webfont.ttf	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/fonts/yanonekaffeesatz-regular-webfont.ttf	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:28	220/220	---M--	200	added ('OK')	image/png	etag:%22dc-5264ec2689428%22	http://www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-last.png	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-last.png	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:28	192/192	---M--	200	added ('OK')	image/png	etag:%22c0-5264ec2689428%22	http://www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-next.png	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-next.png	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:28	223/223	---M--	200	added ('OK')	image/png	etag:%22df-5264ec2680786%22	http://www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-first_out.png	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-first_out.png	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:28	89368/89368	---M--	200	added ('OK')	image/png	etag:%2215d18-5264ebd45f5a8%22	http://www.markusbrunner.de/fileadmin/templates/default/images/bg_header.png	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/bg_header.png	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:28	191/191	---M--	200	added ('OK')	image/png	etag:%22bf-5264ec2686547%22	http://www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-previous_out.png	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-previous_out.png	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:29	220/220	---M--	200	added ('OK')	image/png	etag:%22dc-5264ec267a9c6%22	http://www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-last_out.png	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-last_out.png	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:29	193/193	---M--	200	added ('OK')	image/png	etag:%22c1-5264ec2678a85%22	http://www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-next_out.png	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/templates/default/images/arrows/arrow-pb-next_out.png	(from http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-f04df768a19955f7d37478e9e817e058.merged.css)
13:01:29	10429/10429	---M--	200	added ('OK')	text/css	etag:%2228bd-5265d2460d405%22	http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-08a379bbc6c467f85f38b0bef2d61aca.merged.css	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-08a379bbc6c467f85f38b0bef2d61aca.merged.css	(from http://www.markusbrunner.de/medialex.html)
13:01:29	12636/12636	---M--	200	added ('OK')	image/jpeg	etag:%22315c-5265d2452ca26%22	http://www.markusbrunner.de/typo3temp/pics/e562c94916.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/e562c94916.jpg	(from http://www.markusbrunner.de/medialex.html)
13:01:30	11680/11680	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:30%20GMT	http://www.markusbrunner.de/medialex/audiografie.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/audiografie.html	(from http://www.markusbrunner.de/medialex.html)
13:01:31	11455/11455	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:30%20GMT	http://www.markusbrunner.de/medialex/betriebssysteme.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/betriebssysteme.html	(from http://www.markusbrunner.de/medialex.html)
13:01:31	12372/12372	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:31%20GMT	http://www.markusbrunner.de/medialex/css.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/css.html	(from http://www.markusbrunner.de/medialex.html)
13:01:32	11455/11455	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:31%20GMT	http://www.markusbrunner.de/medialex/design.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/design.html	(from http://www.markusbrunner.de/medialex.html)
13:01:32	11455/11455	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:32%20GMT	http://www.markusbrunner.de/medialex/fotografie.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/fotografie.html	(from http://www.markusbrunner.de/medialex.html)
13:01:33	11671/11671	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:32%20GMT	http://www.markusbrunner.de/medialex/google.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/google.html	(from http://www.markusbrunner.de/medialex.html)
13:01:33	11455/11455	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:33%20GMT	http://www.markusbrunner.de/medialex/htaccess.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/htaccess.html	(from http://www.markusbrunner.de/medialex.html)
13:01:34	12105/12105	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:33%20GMT	http://www.markusbrunner.de/medialex/html.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/html.html	(from http://www.markusbrunner.de/medialex.html)
13:01:34	13010/13010	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:34%20GMT	http://www.markusbrunner.de/medialex/javascript.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/javascript.html	(from http://www.markusbrunner.de/medialex.html)
13:01:35	12433/12433	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:34%20GMT	http://www.markusbrunner.de/medialex/php.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/php.html	(from http://www.markusbrunner.de/medialex.html)
13:01:35	11455/11455	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:35%20GMT	http://www.markusbrunner.de/medialex/regex.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/regex.html	(from http://www.markusbrunner.de/medialex.html)
13:01:36	11567/11567	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2028%20Sep%202018%2011:01:35%20GMT	http://www.markusbrunner.de/medialex/robots.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/robots.html	(from http://www.markusbrunner.de/medialex.html)
13:01:37	39649/39649	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:36%20GMT	http://www.markusbrunner.de/medialex/artikel/robots/robots.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/artikel/robots/robots.html	(from http://www.markusbrunner.de/medialex.html)
13:01:38	11455/11455	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:37%20GMT	http://www.markusbrunner.de/medialex/seo.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/seo.html	(from http://www.markusbrunner.de/medialex.html)
13:01:38	11963/11963	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:38%20GMT	http://www.markusbrunner.de/medialex/server.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/server.html	(from http://www.markusbrunner.de/medialex.html)
13:01:39	11599/11599	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2028%20Sep%202018%2011:01:38%20GMT	http://www.markusbrunner.de/medialex/smarty.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/smarty.html	(from http://www.markusbrunner.de/medialex.html)
13:01:39	17706/17706	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:39%20GMT	http://www.markusbrunner.de/medialex/artikel/smarty/smarty-template-engine.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/artikel/smarty/smarty-template-engine.html	(from http://www.markusbrunner.de/medialex.html)
13:01:40	11777/11777	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:39%20GMT	http://www.markusbrunner.de/medialex/videografie.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/videografie.html	(from http://www.markusbrunner.de/medialex.html)
13:01:40	11701/11701	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:40%20GMT	http://www.markusbrunner.de/medialex/typo3.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/typo3.html	(from http://www.markusbrunner.de/medialex.html)
13:01:41	11613/11613	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2028%20Sep%202018%2011:01:40%20GMT	http://www.markusbrunner.de/medialex/wasserzeichen.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/wasserzeichen.html	(from http://www.markusbrunner.de/medialex.html)
13:01:41	12676/12676	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:41%20GMT	http://www.markusbrunner.de/medialex/artikel/wasserzeichen/qr-codes.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/artikel/wasserzeichen/qr-codes.html	(from http://www.markusbrunner.de/medialex.html)
13:01:42	11607/11607	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2028%20Sep%202018%2011:01:41%20GMT	http://www.markusbrunner.de/medialex/wiki-syntax.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/wiki-syntax.html	(from http://www.markusbrunner.de/medialex.html)
13:01:43	16328/16328	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:42%20GMT	http://www.markusbrunner.de/medialex/artikel/wiki-syntax/wiki-syntax.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/artikel/wiki-syntax/wiki-syntax.html	(from http://www.markusbrunner.de/medialex.html)
13:01:43	3798/3798	---M--	200	added ('OK')	application/javascript	etag:%22ed6-5264eca4fe698%22	http://www.markusbrunner.de/typo3conf/ext/mbwikifileknowledgebase/res/js/jquery_suggest_v1.1.0.min.js	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3conf/ext/mbwikifileknowledgebase/res/js/jquery_suggest_v1.1.0.min.js	(from http://www.markusbrunner.de/medialex.html)
13:01:44	12041/12041	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:43%20GMT	http://www.markusbrunner.de/medialex/artikel/audiografie/audio-kreation.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/artikel/audiografie/audio-kreation.html	(from http://www.markusbrunner.de/medialex.html)
13:01:44	13354/13354	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:44%20GMT	http://www.markusbrunner.de/medialex/artikel/server/crontab.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/artikel/server/crontab.html	(from http://www.markusbrunner.de/medialex.html)
13:01:45	17195/17195	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:44%20GMT	http://www.markusbrunner.de/medialex/artikel/css/css-anwendungen-tipps.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/artikel/css/css-anwendungen-tipps.html	(from http://www.markusbrunner.de/medialex.html)
13:01:45	13176/13176	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:45%20GMT	http://www.markusbrunner.de/medialex/artikel/css/css-fonts.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/artikel/css/css-fonts.html	(from http://www.markusbrunner.de/medialex.html)
13:01:46	17463/17463	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:45%20GMT	http://www.markusbrunner.de/medialex/artikel/css/css-geraeteweiche-iphone-und-co.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/artikel/css/css-geraeteweiche-iphone-und-co.html	(from http://www.markusbrunner.de/medialex.html)
13:01:46	13678/13678	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:45%20GMT	http://www.markusbrunner.de/medialex/artikel/css/css-google-fonts.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/artikel/css/css-google-fonts.html	(from http://www.markusbrunner.de/medialex.html)
13:01:47	13583/13583	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:01:46%20GMT	http://www.markusbrunner.de/medialex/artikel/css/css-hintergrundbildskalierung.html	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/medialex/artikel/css/css-hintergrundbildskalierung.html	(from http://www.markusbrunner.de/medialex.html)
